Date,Product ID,Product Name,Category,Sales Channel,Units Sold,Revenue
5/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,13,"$58,500.00"
5/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,13,"$58,500.00"
3/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,13,"$58,500.00"
3/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,13,"$58,500.00"
2/1/2024,PC-4002,Public Charger Advanced,Public Chargers,Direct,13,"$58,500.00"
10/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Direct,13,"$58,500.00"
3/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Direct,13,"$58,500.00"
6/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,13,"$58,500.00"
1/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,13,"$58,500.00"
3/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,32,"$57,600.00"
11/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,32,"$57,600.00"
7/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,32,"$57,600.00"
6/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,32,"$57,600.00"
6/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,32,"$57,600.00"
6/1/2023,PC-4001,Public Charger Standard,Public Chargers,Direct,32,"$57,600.00"
7/1/2021,PC-4001,Public Charger Standard,Public Chargers,Direct,32,"$57,600.00"
10/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,21,"$56,700.00"
10/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,21,"$56,700.00"
6/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,42,"$56,700.00"
6/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,42,"$56,700.00"
11/1/2021,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,21,"$56,700.00"
7/1/2021,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,21,"$56,700.00"
5/1/2021,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,21,"$56,700.00"
5/1/2021,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,21,"$56,700.00"
4/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Direct,15,"$56,250.00"
4/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,15,"$56,250.00"
3/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Direct,15,"$56,250.00"
3/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,15,"$56,250.00"
7/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Direct,15,"$56,250.00"
7/1/2022,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,15,"$56,250.00"
9/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,15,"$56,250.00"
6/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,15,"$56,250.00"
6/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,15,"$56,250.00"
2/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,15,"$56,250.00"
2/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,15,"$56,250.00"
4/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,112,"$56,000.00"
4/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,31,"$55,800.00"
4/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,31,"$55,800.00"
1/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,31,"$55,800.00"
1/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,31,"$55,800.00"
9/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,31,"$55,800.00"
1/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,31,"$55,800.00"
3/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,91,"$54,600.00"
4/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,109,"$54,500.00"
5/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,40,"$54,000.00"
5/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,40,"$54,000.00"
5/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,40,"$54,000.00"
3/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,20,"$54,000.00"
3/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,20,"$54,000.00"
2/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,20,"$54,000.00"
2/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,20,"$54,000.00"
10/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,20,"$54,000.00"
8/1/2021,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,20,"$54,000.00"
3/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,30,"$54,000.00"
3/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,30,"$54,000.00"
4/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Direct,12,"$54,000.00"
4/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,12,"$54,000.00"
2/1/2024,FC-3003,Fast Charger Premium,Fast Chargers,Direct,6,"$54,000.00"
2/1/2024,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,6,"$54,000.00"
10/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,6,"$54,000.00"
10/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,6,"$54,000.00"
9/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,6,"$54,000.00"
9/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,6,"$54,000.00"
6/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,6,"$54,000.00"
6/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,6,"$54,000.00"
4/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,12,"$54,000.00"
4/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,12,"$54,000.00"
12/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,12,"$54,000.00"
12/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,12,"$54,000.00"
11/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,6,"$54,000.00"
11/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,6,"$54,000.00"
7/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,6,"$54,000.00"
7/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,6,"$54,000.00"
5/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,6,"$54,000.00"
5/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,6,"$54,000.00"
3/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,12,"$54,000.00"
3/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,12,"$54,000.00"
1/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,12,"$54,000.00"
1/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,12,"$54,000.00"
1/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,6,"$54,000.00"
1/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,6,"$54,000.00"
2/1/2024,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
2/1/2024,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
1/1/2024,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
1/1/2024,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
12/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Direct,12,"$54,000.00"
10/1/2023,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
10/1/2023,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
8/1/2023,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
6/1/2023,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
5/1/2023,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
4/1/2023,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
12/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
12/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
11/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,12,"$54,000.00"
11/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
11/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
11/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
10/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
10/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
8/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,12,"$54,000.00"
7/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
7/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
4/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,12,"$54,000.00"
2/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
2/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
12/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,12,"$54,000.00"
12/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
12/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
10/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
10/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
10/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
9/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,12,"$54,000.00"
9/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
8/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
8/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
7/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
7/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
6/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
5/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,12,"$54,000.00"
5/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
5/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
4/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
3/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,6,"$54,000.00"
3/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,6,"$54,000.00"
2/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,89,"$53,400.00"
3/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,106,"$53,000.00"
2/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,14,"$52,500.00"
2/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,14,"$52,500.00"
9/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,14,"$52,500.00"
9/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,14,"$52,500.00"
3/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,14,"$52,500.00"
3/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,14,"$52,500.00"
6/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,29,"$52,200.00"
6/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,29,"$52,200.00"
2/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,29,"$52,200.00"
7/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,29,"$52,200.00"
6/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,29,"$52,200.00"
10/1/2021,PC-4001,Public Charger Standard,Public Chargers,Direct,29,"$52,200.00"
5/1/2024,HC-1003,Home Charger Premium,Home Chargers,Retail,86,"$51,600.00"
1/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,19,"$51,300.00"
10/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,19,"$51,300.00"
10/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,19,"$51,300.00"
4/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,19,"$51,300.00"
4/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,19,"$51,300.00"
2/1/2021,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,19,"$51,300.00"
2/1/2021,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,19,"$51,300.00"
2/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,85,"$51,000.00"
6/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,28,"$50,400.00"
1/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,28,"$50,400.00"
1/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,28,"$50,400.00"
4/1/2024,HC-1003,Home Charger Premium,Home Chargers,Retail,84,"$50,400.00"
4/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,84,"$50,400.00"
2/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,37,"$49,950.00"
3/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Direct,11,"$49,500.00"
3/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,11,"$49,500.00"
1/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Direct,11,"$49,500.00"
1/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,11,"$49,500.00"
6/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,11,"$49,500.00"
6/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,11,"$49,500.00"
4/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,11,"$49,500.00"
4/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,11,"$49,500.00"
2/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,11,"$49,500.00"
2/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,11,"$49,500.00"
12/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,11,"$49,500.00"
12/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,11,"$49,500.00"
1/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Direct,11,"$49,500.00"
1/1/2021,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,11,"$49,500.00"
6/1/2024,PC-4002,Public Charger Advanced,Public Chargers,Direct,11,"$49,500.00"
2/1/2024,PC-4002,Public Charger Advanced,Public Chargers,Distributor,11,"$49,500.00"
5/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Direct,11,"$49,500.00"
1/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Direct,11,"$49,500.00"
5/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,11,"$49,500.00"
1/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,11,"$49,500.00"
10/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,11,"$49,500.00"
9/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,11,"$49,500.00"
5/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Direct,13,"$48,750.00"
5/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,13,"$48,750.00"
4/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,13,"$48,750.00"
4/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,13,"$48,750.00"
1/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Direct,13,"$48,750.00"
1/1/2021,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,13,"$48,750.00"
12/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,18,"$48,600.00"
11/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,18,"$48,600.00"
4/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,27,"$48,600.00"
12/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,18,"$48,600.00"
12/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,18,"$48,600.00"
8/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,18,"$48,600.00"
6/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,18,"$48,600.00"
8/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,27,"$48,600.00"
2/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,27,"$48,600.00"
6/1/2024,PC-4001,Public Charger Standard,Public Chargers,Distributor,27,"$48,600.00"
8/1/2023,PC-4001,Public Charger Standard,Public Chargers,Direct,27,"$48,600.00"
12/1/2022,PC-4001,Public Charger Standard,Public Chargers,Direct,27,"$48,600.00"
6/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,96,"$48,000.00"
2/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,35,"$47,250.00"
2/1/2023,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,35,"$47,250.00"
4/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,35,"$47,250.00"
3/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,35,"$47,250.00"
3/1/2021,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,35,"$47,250.00"
1/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,26,"$46,800.00"
9/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,26,"$46,800.00"
9/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,26,"$46,800.00"
9/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,26,"$46,800.00"
9/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,26,"$46,800.00"
5/1/2023,PC-4001,Public Charger Standard,Public Chargers,Distributor,26,"$46,800.00"
3/1/2021,HC-1003,Home Charger Premium,Home Chargers,Retail,77,"$46,200.00"
5/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,17,"$45,900.00"
5/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,17,"$45,900.00"
5/1/2024,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,17,"$45,900.00"
9/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,17,"$45,900.00"
9/1/2023,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,17,"$45,900.00"
11/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,17,"$45,900.00"
11/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,17,"$45,900.00"
9/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,17,"$45,900.00"
9/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,17,"$45,900.00"
6/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,17,"$45,900.00"
6/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,17,"$45,900.00"
5/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,34,"$45,900.00"
5/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,34,"$45,900.00"
3/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,34,"$45,900.00"
3/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,34,"$45,900.00"
3/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Direct,17,"$45,900.00"
3/1/2022,CC-2003,Commercial Charger Pro,Commercial Chargers,Distributor,17,"$45,900.00"
1/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Direct,34,"$45,900.00"
1/1/2022,CC-2001,Commercial Charger Standard,Commercial Chargers,Distributor,34,"$45,900.00"
7/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,76,"$45,600.00"
8/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,25,"$45,000.00"
8/1/2023,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,25,"$45,000.00"
1/1/2022,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,25,"$45,000.00"
8/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,25,"$45,000.00"
8/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Distributor,25,"$45,000.00"
5/1/2021,CC-2002,Commercial Charger Advanced,Commercial Chargers,Direct,25,"$45,000.00"
4/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Direct,12,"$45,000.00"
4/1/2024,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,12,"$45,000.00"
3/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Direct,10,"$45,000.00"
3/1/2024,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,10,"$45,000.00"
11/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,10,"$45,000.00"
11/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,10,"$45,000.00"
6/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,10,"$45,000.00"
6/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,10,"$45,000.00"
6/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,12,"$45,000.00"
6/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,12,"$45,000.00"
5/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Direct,10,"$45,000.00"
5/1/2023,FC-3001,Fast Charger Basic,Fast Chargers,Distributor,10,"$45,000.00"
1/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Direct,12,"$45,000.00"
1/1/2023,FC-3002,Fast Charger Plus,Fast Chargers,Distributor,12,"$45,000.00"
1/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Direct,5,"$45,000.00"
1/1/2023,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,5,"$45,000.00"
10/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Direct,5,"$45,000.00"
10/1/2022,FC-3003,Fast Charger Premium,Fast Chargers,Distributor,5,"$45,000.00"
8/1/2022,FC-3001,Fast Charger Basic,Fast Chargers,Direct,10,"$45,000.00"
